"LinkID","Node1","Node2","Capacity","Distance","MaxSpeed","NumLane","RoadWidth","RoadType","RoadName","Congestion","BasisFlow","EstFlow","Speed","TravelTime","Delay"
25,401,402,2250.0,53,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.07991020771554214,0.0007226603521808663,179.79796735996982,49.96943638303901,1.0606483449949347,0.0006483449949346021
26,401,400,2250.0,13,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.07991020771554214,0.0007226603521808663,179.79796735996982,49.96943638303901,0.26015902801762547,0.00015902801762546215
27,400,401,2250.0,13,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.0816947583338986,0.0007387987657229354,183.81320625127185,49.96661526294466,0.260173716622363,0.0001737166223629849
28,400,399,2250.0,68,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.0816947583338986,0.0007387987657229354,183.81320625127185,49.96661526294465,1.3609086715631296,0.0009086715631294595
29,399,400,2250.0,68,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.08347930895225594,0.0007549371792650125,187.82844514257587,49.963603435442266,1.3609907077231225,0.0009907077231223749
30,399,398,2250.0,58,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.08347930895225594,0.0007549371792650125,187.82844514257587,49.963603435442266,1.1608450154108985,0.0008450154108985419
31,398,399,2250.0,58,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.08526385957061329,0.0007710755928070896,191.8436840338799,49.96039253460407,1.160919621674859,0.0009196216748590391
32,398,397,2250.0,29,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.08526385957061329,0.0007710755928070896,191.8436840338799,49.96039253460407,0.5804598108374295,0.00045981083742951956
33,397,398,2250.0,29,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.08704841018897029,0.0007872140063491637,195.85892292518315,49.95697402121895,0.5804995312102452,0.0004995312102452631
34,397,396,2250.0,11,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.08704841018897029,0.0007872140063491637,195.85892292518315,49.95697402121895,0.22018947735561029,0.00018947735561028467
35,396,397,2250.0,11,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.0888329608073275,0.0008033524198912394,199.87416181648686,49.95333918360583,0.22020549936749947,0.00020549936749947317
36,396,395,2250.0,14,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.0888329608073275,0.0008033524198912394,199.87416181648686,49.95333918360583,0.2802615446495448,0.00026154464954475376
37,395,396,2250.0,14,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.09061751142568368,0.0008194908334333061,203.88940070778827,49.94947913847906,0.2802832029776856,0.00028320297768558156
38,395,394,2250.0,15,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.09061751142568368,0.0008194908334333061,203.88940070778827,49.94947913847907,0.30030343176180596,0.0003034317618059723
39,394,395,2250.0,15,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.09240206204403907,0.0008356292469753656,207.90463959908791,49.94538483186758,0.30032804933818974,0.0003280493381897509
40,394,393,2250.0,16,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.09240206204403907,0.0008356292469753656,207.90463959908791,49.94538483186758,0.3203499192940691,0.00034991929406907873
41,393,394,2250.0,16,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.09418661266239614,0.0008517676605174402,211.9198784903913,49.94104704009012,0.3203777443263458,0.0003777443263457969
42,393,392,2250.0,15,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.09418661266239614,0.0008517676605174402,211.9198784903913,49.94104704009012,0.3003541353059492,0.00035413530594918807
43,392,393,2250.0,15,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.0959711632807529,0.0008679060740595121,215.93511738169403,49.93645637078878,0.3003817469269709,0.00038174692697090506
44,392,391,2250.0,4,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.0959711632807529,0.0008679060740595121,215.93511738169403,49.936456370788775,0.08010179918052558,0.00010179918052558024
45,391,392,2250.0,4,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.09775571389911067,0.0008840444876015931,219.95035627299902,49.93160326402272,0.08010958468225524,0.00010958468225523432
46,391,390,2250.0,5,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.09775571389911067,0.0008840444876015931,219.95035627299902,49.931603264022726,0.10013698085281904,0.0001369808528190325
47,390,391,2250.0,5,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.09954026451746759,0.0009001829011436663,223.96559516430207,49.926477993424385,0.10014726055097517,0.00014726055097516455
48,390,389,2250.0,2,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.09954026451746759,0.0009001829011436663,223.96559516430207,49.926477993424385,0.04005890422039007,5.890422039006582e-05
49,389,390,2250.0,2,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.10132481513582456,0.00091632131468574,227.98083405560527,49.92107066742042,0.04006324330109457,6.324330109457044e-05
50,389,388,2250.0,2,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.10132481513582456,0.00091632131468574,227.98083405560527,49.92107066742042,0.04006324330109457,6.324330109457044e-05
51,388,389,2250.0,2,50.0,2,4.5,"tertiary","Jalan Gayungsari Barat X",0.1031093657541806,0.0009324597282278054,231.99607294690637,49.91537123051945,0.04006781780232764,6.781780232763962e-05
52,456,455,3000.0,13,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.0944056029498,0.0011383307710975605,283.21680884939997,34.95834825078528,0.3718711166425885,0.0004425452140170427
53,455,454,3000.0,39,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.0629370686332003,0.0007588871807317106,188.81120589960088,34.99176462938141,1.1145479633014281,0.0002622490157138113
54,454,453,3000.0,48,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06293706863320084,0.0007588871807317171,188.8112058996025,34.99176462938141,1.3717513394479115,0.0003227680193400584
55,453,452,3000.0,123,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06293706863319999,0.0007588871807317069,188.81120589959997,34.991764629381414,3.5151128073352726,0.0008270930495584139
56,452,451,3000.0,7,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06293706863320049,0.000758887180731713,188.81120589960148,34.99176462938141,0.20004707033615376,4.707033615375389e-05
57,451,450,3000.0,101,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06293706863320071,0.0007588871807317156,188.81120589960213,34.99176462938141,2.886393443421647,0.0006791577073612665
58,450,449,3000.0,3,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06293706863319962,0.0007588871807317025,188.81120589959886,34.99176462938141,0.08573445871549447,2.017300120875365e-05
59,449,448,3000.0,45,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06293706863319967,0.000758887180731703,188.811205899599,34.99176462938141,1.286016880732417,0.00030259501813123535
60,448,447,3000.0,1,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06293706863319824,0.0007588871807316859,188.81120589959474,34.991764629381414,0.02857815290516482,6.72433373625006e-06
61,447,446,3000.0,31,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.0628534178229617,0.0007578785298852933,188.56025346888507,34.991808315069825,0.8859216340256789,0.00020734831139324061
62,446,445,3000.0,45,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.0628534178229619,0.0007578785298852958,188.5602534688857,34.991808315069825,1.2860152751985663,0.00030098948428047834
63,445,444,3000.0,39,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06285341782296226,0.0007578785298853002,188.56025346888677,34.991808315069825,1.1145465718387575,0.00026085755304317004
64,444,443,3000.0,18,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06285341782296244,0.0007578785298853023,188.5602534688873,34.99180831506983,0.5144061100794264,0.00012039579371214693
65,443,442,3000.0,14,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06285341782296286,0.0007578785298853075,188.5602534688886,34.991808315069825,0.40009364117288726,9.364117288723772e-05
66,442,441,3000.0,20,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06285341782296283,0.0007578785298853072,188.5602534688885,34.991808315069825,0.571562344532696,0.00013377310412465704
67,441,440,3000.0,6,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06285341782296379,0.0007578785298853186,188.56025346889135,34.991808315069825,0.17146870335980882,4.013193123739156e-05
68,440,530,3000.0,40,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06285341782296469,0.0007578785298853295,188.56025346889408,34.991808315069825,1.143124689065392,0.0002675462082493141
69,530,529,3000.0,8,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06512999310793063,0.0007853291855521861,195.38997932379192,34.99055577709987,0.22863312177612588,6.16932046973162e-05
70,529,528,3000.0,123,35.0,2,6.0,"tertiary","Jalan Gayung Kebonsari",0.06512999310792997,0.000785329185552178,195.3899793237899,34.99055577709987,3.5152342473079354,0.0009485330222211985
71,414,413,1500.0,4,20.0,1,2.75,"tertiary","Jalan Gayungsari Barat",0.06472161925155644,0.00039020253272723285,97.08242887733466,19.994737350339246,0.20005264034799303,5.264034799301598e-05
72,413,412,1500.0,19,20.0,1,2.75,"tertiary","Jalan Gayungsari Barat",0.06472161925155484,0.0003902025327272232,97.08242887733226,19.994737350339246,0.9502500416529668,0.0002500416529668259
73,412,411,1500.0,24,20.0,1,2.75,"tertiary","Jalan Gayungsari Barat",0.06472161925155578,0.00039020253272722884,97.08242887733367,19.994737350339246,1.200315842087958,0.0003158420879580959
74,411,410,1500.0,23,20.0,1,2.75,"tertiary","Jalan Gayungsari Barat",0.06472161925155777,0.0003902025327272408,97.08242887733665,19.99473735033925,1.1503026820009596,0.00030268200095973086
75,410,409,1500.0,7,20.0,1,2.75,"tertiary","Jalan Gayungsari Barat",0.06472161925155892,0.00039020253272724776,97.08242887733837,19.994737350339246,0.35009212060898776,9.212060898777796e-05
76,409,408,1500.0,23,20.0,1,2.75,"tertiary","Jalan Gayungsari Barat",0.06472161925155696,0.000390202532727236,97.08242887733545,19.99473735033925,1.1503026820009596,0.00030268200095973086
77,471,470,1500.0,28,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980124,0.0005691653855487877,141.60840442470186,34.95834825078528,0.8009531743071137,0.0009531743071136134
78,470,471,1500.0,28,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.0944056029498003,0.0005691653855487821,141.60840442470044,34.95834825078528,0.8009531743071137,0.0009531743071136134
79,470,469,1500.0,45,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.0944056029498003,0.0005691653855487821,141.60840442470044,34.95834825078527,1.2872461729935756,0.0015318872792897675
80,469,470,1500.0,45,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980038,0.0005691653855487826,141.60840442470058,34.95834825078527,1.2872461729935756,0.0015318872792897675
81,469,468,1500.0,33,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980038,0.0005691653855487826,141.60840442470058,34.95834825078528,0.9439805268619553,0.0011233840048124888
82,468,469,1500.0,33,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980202,0.0005691653855487925,141.60840442470302,34.95834825078528,0.9439805268619553,0.0011233840048124888
83,468,467,1500.0,30,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980202,0.0005691653855487925,141.60840442470302,34.95834825078528,0.8581641153290502,0.0010212581861931413
84,467,468,1500.0,30,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980323,0.0005691653855487998,141.60840442470484,34.95834825078527,0.8581641153290505,0.0010212581861933634
85,467,466,1500.0,76,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980323,0.0005691653855487998,141.60840442470484,34.95834825078527,2.1740157588335944,0.0025871874050231725
86,466,467,1500.0,76,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980331,0.0005691653855488002,141.60840442470496,34.95834825078527,2.1740157588335944,0.0025871874050231725
87,466,465,1500.0,37,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980331,0.0005691653855488002,141.60840442470496,34.958348250785264,1.058402408905829,0.0012595517629718778
88,465,466,1500.0,37,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980303,0.0005691653855487987,141.60840442470456,34.958348250785264,1.058402408905829,0.0012595517629718778
89,465,464,1500.0,10,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980303,0.0005691653855487987,141.60840442470456,34.95834825078527,0.2860547051096835,0.0003404193953978063
90,464,465,1500.0,10,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980516,0.0005691653855488115,141.60840442470774,34.95834825078527,0.2860547051096835,0.0003404193953978063
91,464,463,1500.0,27,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294980516,0.0005691653855488115,141.60840442470774,34.95834825078527,0.7723477037961455,0.000919132367574016
92,463,464,1500.0,27,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.0944056029498077,0.0005691653855488268,141.60840442471155,34.95834825078526,0.7723477037961457,0.000919132367574238
93,463,462,1500.0,64,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.0944056029498077,0.0005691653855488268,141.60840442471155,34.958348250785264,1.8307501127019747,0.0021786841305462268
94,462,463,1500.0,64,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.0944056029498095,0.0005691653855488376,141.60840442471425,34.958348250785264,1.8307501127019747,0.0021786841305462268
95,462,461,1500.0,66,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.0944056029498095,0.0005691653855488376,141.60840442471425,34.958348250785264,1.8879610537239115,0.0022467680096258658
96,461,462,1500.0,66,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294981142,0.0005691653855488491,141.60840442471712,34.958348250785264,1.8879610537239115,0.0022467680096258658
97,461,460,1500.0,96,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294981142,0.0005691653855488491,141.60840442471712,34.958348250785264,2.746125169052962,0.003268026195819118
98,460,461,1500.0,96,35.0,2,3.0,"tertiary","Jalan Manunggal Kebonsari",0.09440560294981361,0.0005691653855488624,141.60840442472042,34.95834825078525,2.746125169052963,0.0032680261958200063
99,316,315,1500.0,1,20.0,1,3.0,"trunk_link","",0.040602173079035825,0.0002447879233072224,60.90325961855373,19.999184731497753,0.050002038254341845,2.0382543418420718e-06
100,315,314,1500.0,1,20.0,1,3.0,"trunk_link","",0.0406021730790323,0.00024478792330720115,60.90325961854845,19.999184731497753,0.050002038254341845,2.0382543418420718e-06
101,314,313,1500.0,2,20.0,1,3.0,"trunk_link","",0.04060217307902954,0.0002447879233071845,60.903259618544304,19.999184731497753,0.10000407650868369,4.0765086836841435e-06
102,313,312,1500.0,3,20.0,1,3.0,"trunk_link","",0.04060217307902745,0.00024478792330717193,60.90325961854117,19.999184731497753,0.15000611476302553,6.114763025533154e-06
103,312,311,1500.0,5,20.0,1,3.0,"trunk_link","",0.04060217307902531,0.000244787923307159,60.903259618537966,19.999184731497756,0.2500101912717092,1.019127170920342e-05
104,311,310,1500.0,5,20.0,1,3.0,"trunk_link","",0.040602173079026034,0.00024478792330716336,60.903259618539046,19.999184731497756,0.2500101912717092,1.019127170920342e-05
105,310,309,1500.0,5,20.0,1,3.0,"trunk_link","",0.040602173079027325,0.00024478792330717117,60.903259618540986,19.999184731497756,0.2500101912717092,1.019127170920342e-05
106,309,308,1500.0,2,20.0,1,3.0,"trunk_link","",0.0406021730790254,0.00024478792330715957,60.9032596185381,19.999184731497753,0.10000407650868369,4.0765086836841435e-06
107,308,307,1500.0,1,20.0,1,3.0,"trunk_link","",0.04060217307902509,0.0002447879233071577,60.90325961853764,19.999184731497753,0.050002038254341845,2.0382543418420718e-06
108,689,688,1500.0,8,20.0,1,3.0,"trunk_link","",0.07132799113931744,0.00043003192934234206,106.99198670897616,19.992237660448815,0.4001553070683337,0.00015530706833366548
109,688,687,1500.0,6,20.0,1,3.0,"trunk_link","",0.07132799113931844,0.00043003192934234813,106.99198670897766,19.992237660448815,0.30011648030125027,0.00011648030125027686
110,687,686,1500.0,10,20.0,1,3.0,"trunk_link","",0.07132799113931822,0.0004300319293423468,106.99198670897732,19.992237660448815,0.5001941338354171,0.0001941338354171096
111,686,685,1500.0,8,20.0,1,3.0,"trunk_link","",0.07132799113931862,0.00043003192934234916,106.99198670897792,19.992237660448815,0.4001553070683337,0.00015530706833366548
112,685,684,1500.0,7,20.0,1,3.0,"trunk_link","",0.07132799113931983,0.0004300319293423565,106.99198670897974,19.992237660448815,0.350135893684792,0.00013589368479199893
113,684,683,1500.0,7,20.0,1,3.0,"trunk_link","",0.07132799113932328,0.00043003192934237735,106.99198670898492,19.992237660448815,0.350135893684792,0.00013589368479199893
114,683,682,1500.0,12,20.0,1,3.0,"trunk_link","",0.07132799113931862,0.00043003192934234916,106.99198670897792,19.992237660448815,0.6002329606025005,0.00023296060250055373
115,574,573,1500.0,0,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507622622,0.0009691283617784273,241.11923261433935,0.0,0.0,0.0
116,573,574,1500.0,0,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762244,0.0009691283617784161,241.1192326143366,0.0,0.0,0.0
117,573,572,1500.0,23,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762244,0.0009691283617784161,241.1192326143366,34.652948578084185,0.6637241834752861,0.006581326332428916
118,572,573,1500.0,23,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507622228,0.0009691283617784033,241.1192326143334,34.65294857808421,0.6637241834752856,0.006581326332428472
119,572,571,1500.0,15,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507622228,0.0009691283617784033,241.1192326143334,34.65294857808421,0.4328635979186645,0.0042921693472359745
120,571,572,1500.0,15,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507621984,0.0009691283617783888,241.11923261432977,34.65294857808422,0.43286359791866436,0.004292169347235808
121,571,570,1500.0,19,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507621984,0.0009691283617783888,241.11923261432977,34.65294857808423,0.5482938906969748,0.005436747839831946
122,570,571,1500.0,19,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507621784,0.0009691283617783767,241.11923261432676,34.65294857808425,0.5482938906969744,0.005436747839831613
123,570,569,1500.0,17,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507621784,0.0009691283617783767,241.11923261432676,34.65294857808424,0.4905787443078193,0.004864458593533572
124,569,570,1500.0,17,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507621623,0.0009691283617783669,241.11923261432435,34.65294857808425,0.49057874430781917,0.0048644585935334606
125,569,568,1500.0,29,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507621623,0.0009691283617783669,241.11923261432435,34.65294857808425,0.8368696226427504,0.008298194071321818
126,568,569,1500.0,29,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507621406,0.0009691283617783539,241.1192326143211,34.65294857808427,0.8368696226427499,0.008298194071321263
127,568,567,1500.0,23,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507621406,0.0009691283617783539,241.1192326143211,34.65294857808428,0.6637241834752843,0.00658132633242714
128,567,568,1500.0,23,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762125,0.0009691283617783446,241.11923261431878,34.652948578084285,0.6637241834752842,0.006581326332427029
129,567,566,1500.0,5,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762125,0.0009691283617783446,241.11923261431878,34.65294857808428,0.14428786597288787,0.0014307231157450195
130,566,567,1500.0,5,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762109,0.0009691283617783348,241.11923261431636,34.6529485780843,0.14428786597288779,0.0014307231157449363
131,566,565,1500.0,2,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762109,0.0009691283617783348,241.11923261431636,34.6529485780843,0.05771514638915512,0.0005722892462979787
132,565,566,1500.0,2,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762086,0.0009691283617783209,241.1192326143129,34.65294857808432,0.05771514638915508,0.000572289246297937
133,565,564,1500.0,43,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762086,0.0009691283617783209,241.1192326143129,34.65294857808432,1.2408756473668343,0.012304218795405664
134,564,565,1500.0,43,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762071,0.0009691283617783118,241.11923261431065,34.652948578084334,1.2408756473668339,0.01230421879540522
135,564,563,1500.0,33,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762071,0.0009691283617783118,241.11923261431065,34.652948578084334,0.9522999154210584,0.009442772563915569
136,563,564,1500.0,33,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762069,0.0009691283617783107,241.11923261431036,34.652948578084334,0.9522999154210584,0.009442772563915569
137,563,562,1500.0,3,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762069,0.0009691283617783107,241.11923261431036,34.652948578084334,0.08657271958373258,0.0008584338694468674
138,562,563,1500.0,3,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507620654,0.0009691283617783086,241.11923261430982,34.652948578084334,0.08657271958373258,0.0008584338694468674
139,562,561,1500.0,14,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507620654,0.0009691283617783086,241.11923261430982,34.652948578084334,0.4040060247240854,0.0040060247240854
140,561,562,1500.0,14,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762064,0.0009691283617783077,241.1192326143096,34.652948578084334,0.4040060247240854,0.0040060247240854
141,561,560,1500.0,3,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.1607461550762064,0.0009691283617783077,241.1192326143096,34.652948578084334,0.08657271958373258,0.0008584338694468674
142,560,561,1500.0,3,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507620701,0.0009691283617783114,241.11923261431053,34.652948578084334,0.08657271958373258,0.0008584338694468674
143,560,559,1500.0,4,35.0,2,3.0,"tertiary","Jalan Ketintang Madya",0.16074615507620701,0.0009691283617783114,241.11923261431053,34.652948578084334,0.11543029277831011,0.0011445784925958324
