LinkID,Node1,Node2,Capacity,Distance,MaxSpeed,NumLane,RoadWidth,RoadType,RoadName
1,28227,28226,750.0,0.027,20.0,2,1.5,tertiary,Jalan Kalisari I
2,28226,28227,750.0,0.027,20.0,2,1.5,tertiary,Jalan Kalisari I
3,28226,28225,750.0,0.012,20.0,2,1.5,tertiary,Jalan Kalisari I
4,28225,28226,750.0,0.012,20.0,2,1.5,tertiary,Jalan Kalisari I
5,28225,28224,750.0,0.017,20.0,2,1.5,tertiary,Jalan Kalisari I
6,28224,28225,750.0,0.017,20.0,2,1.5,tertiary,Jalan Kalisari I
7,28224,28223,750.0,0.009,20.0,2,1.5,tertiary,Jalan Kalisari I
8,28223,28224,750.0,0.009,20.0,2,1.5,tertiary,Jalan Kalisari I
9,28223,28222,750.0,0.025,20.0,2,1.5,tertiary,Jalan Kalisari I
10,28222,28223,750.0,0.025,20.0,2,1.5,tertiary,Jalan Kalisari I
11,28222,28221,750.0,0.016,20.0,2,1.5,tertiary,Jalan Kalisari I
12,28221,28222,750.0,0.016,20.0,2,1.5,tertiary,Jalan Kalisari I
13,28221,28220,750.0,0.009,20.0,2,1.5,tertiary,Jalan Kalisari I
14,28220,28221,750.0,0.009,20.0,2,1.5,tertiary,Jalan Kalisari I
15,28220,28219,750.0,0.009,20.0,2,1.5,tertiary,Jalan Kalisari I
16,28219,28220,750.0,0.009,20.0,2,1.5,tertiary,Jalan Kalisari I
17,28219,28218,750.0,0.013,20.0,2,1.5,tertiary,Jalan Kalisari I
18,28218,28219,750.0,0.013,20.0,2,1.5,tertiary,Jalan Kalisari I
19,28218,28217,750.0,0.009,20.0,2,1.5,tertiary,Jalan Kalisari I
20,28217,28218,750.0,0.009,20.0,2,1.5,tertiary,Jalan Kalisari I
21,28217,28216,750.0,0.012,20.0,2,1.5,tertiary,Jalan Kalisari I
22,28216,28217,750.0,0.012,20.0,2,1.5,tertiary,Jalan Kalisari I
23,28216,28215,750.0,0.052,20.0,2,1.5,tertiary,Jalan Kalisari I
24,28215,28216,750.0,0.052,20.0,2,1.5,tertiary,Jalan Kalisari I
25,28215,28214,750.0,0.012,20.0,2,1.5,tertiary,Jalan Kalisari I
26,28214,28215,750.0,0.012,20.0,2,1.5,tertiary,Jalan Kalisari I
27,28214,28213,750.0,0.008,20.0,2,1.5,tertiary,Jalan Kalisari I
28,28213,28214,750.0,0.008,20.0,2,1.5,tertiary,Jalan Kalisari I
29,28213,28212,750.0,0.025,20.0,2,1.5,tertiary,Jalan Kalisari I
30,28212,28213,750.0,0.025,20.0,2,1.5,tertiary,Jalan Kalisari I
31,3852,3853,750.0,0.002,20.0,2,1.5,tertiary,Jalan Kalisari 3
32,3853,3852,750.0,0.002,20.0,2,1.5,tertiary,Jalan Kalisari 3
33,3853,3854,750.0,0.001,20.0,2,1.5,tertiary,Jalan Kalisari 3
34,3854,3853,750.0,0.001,20.0,2,1.5,tertiary,Jalan Kalisari 3
35,3854,3855,750.0,0.004,20.0,2,1.5,tertiary,Jalan Kalisari 3
36,3855,3854,750.0,0.004,20.0,2,1.5,tertiary,Jalan Kalisari 3
37,3855,3856,750.0,0.007,20.0,2,1.5,tertiary,Jalan Kalisari 3
38,3856,3855,750.0,0.007,20.0,2,1.5,tertiary,Jalan Kalisari 3
39,3856,3857,750.0,0.008,20.0,2,1.5,tertiary,Jalan Kalisari 3
40,3857,3856,750.0,0.008,20.0,2,1.5,tertiary,Jalan Kalisari 3
41,3857,3858,750.0,0.003,20.0,2,1.5,tertiary,Jalan Kalisari 3
42,3858,3857,750.0,0.003,20.0,2,1.5,tertiary,Jalan Kalisari 3
43,3858,3859,750.0,0.009,20.0,2,1.5,tertiary,Jalan Kalisari 3
44,3859,3858,750.0,0.009,20.0,2,1.5,tertiary,Jalan Kalisari 3
45,3859,3860,750.0,0.006,20.0,2,1.5,tertiary,Jalan Kalisari 3
46,3860,3859,750.0,0.006,20.0,2,1.5,tertiary,Jalan Kalisari 3
47,3860,3861,750.0,0.006,20.0,2,1.5,tertiary,Jalan Kalisari 3
48,3861,3860,750.0,0.006,20.0,2,1.5,tertiary,Jalan Kalisari 3
49,3827,3865,1500.0,0.03,20.0,2,3,secondary,Jalan Kalianyar
50,3865,3864,1500.0,0.043,20.0,2,3,secondary,Jalan Kalianyar
51,3864,3863,1500.0,0.027,20.0,2,3,secondary,Jalan Kalianyar
52,3863,3862,1500.0,0.044,20.0,2,3,secondary,Jalan Kalianyar
53,3862,3861,1500.0,0.03,20.0,2,3,secondary,Jalan Kalianyar
54,3861,3849,1500.0,0.045,20.0,2,3,secondary,Jalan Kalianyar
55,3849,3848,1500.0,0.006,20.0,2,3,secondary,Jalan Kalianyar
56,3848,3847,1500.0,0.04,20.0,2,3,secondary,Jalan Kalianyar
57,3847,3846,1500.0,0.021,20.0,2,3,secondary,Jalan Kalianyar
58,3846,3845,1500.0,0.03,20.0,2,3,secondary,Jalan Kalianyar
59,3845,3844,1500.0,0.025,20.0,2,3,secondary,Jalan Kalianyar
60,3844,3843,1500.0,0.016,20.0,2,3,secondary,Jalan Kalianyar
61,3843,3842,1500.0,0.017,20.0,2,3,secondary,Jalan Kalianyar
62,26195,26194,5000.0,0.021,55.0,3,10,secondary,Jalan Pasar Besar Wetan
63,26194,26193,5000.0,0.017,55.0,3,10,secondary,Jalan Pasar Besar Wetan
64,26193,26192,5000.0,0.028,55.0,3,10,secondary,Jalan Pasar Besar Wetan
65,26192,26191,5000.0,0.03,55.0,3,10,secondary,Jalan Pasar Besar Wetan
66,26191,26190,5000.0,0.033,55.0,3,10,secondary,Jalan Pasar Besar Wetan
67,26190,26189,5000.0,0.027,55.0,3,10,secondary,Jalan Pasar Besar Wetan
68,26189,26188,5000.0,0.081,55.0,3,10,secondary,Jalan Pasar Besar Wetan
69,26188,26187,5000.0,0.077,55.0,3,10,secondary,Jalan Pasar Besar Wetan
70,26187,26186,5000.0,0.017,55.0,3,10,secondary,Jalan Pasar Besar Wetan
71,26186,26185,5000.0,0.023,55.0,3,10,secondary,Jalan Pasar Besar Wetan
72,1662,1661,1500.0,0.011,20.0,1,3,tertiary,Jalan Semut Kali
73,1661,1660,1500.0,0.0,20.0,1,3,tertiary,Jalan Semut Kali
74,1660,1659,1500.0,0.001,20.0,1,3,tertiary,Jalan Semut Kali
75,1659,1658,1500.0,0.006,20.0,1,3,tertiary,Jalan Semut Kali
76,1658,1657,1500.0,0.008,20.0,1,3,tertiary,Jalan Semut Kali
77,1657,1656,1500.0,0.001,20.0,1,3,tertiary,Jalan Semut Kali
78,1656,1655,1500.0,0.003,20.0,1,3,tertiary,Jalan Semut Kali
79,1655,1654,1500.0,0.014,20.0,1,3,tertiary,Jalan Semut Kali
80,1654,1653,1500.0,0.009,20.0,1,3,tertiary,Jalan Semut Kali
81,25730,25729,1500.0,0.004,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
82,25729,25728,1500.0,0.002,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
83,25728,25727,1500.0,0.001,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
84,25727,25726,1500.0,0.004,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
85,25726,25725,1500.0,0.035,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
86,25725,25724,1500.0,0.004,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
87,25724,25723,1500.0,0.007,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
88,25723,25722,1500.0,0.008,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
89,25722,25721,1500.0,0.013,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
90,28192,28191,1500.0,0.022,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
91,28191,28190,1500.0,0.009,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
92,28190,28189,1500.0,0.01,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
93,28189,28188,1500.0,0.001,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
94,28188,28187,1500.0,0.005,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
95,28187,28186,1500.0,0.007,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
96,28186,28185,1500.0,0.003,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
97,28185,28184,1500.0,0.002,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
98,28184,28183,1500.0,0.009,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
99,28183,28182,1500.0,0.026,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
100,28182,28181,1500.0,0.009,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
101,28181,28180,1500.0,0.001,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
102,28180,28179,1500.0,0.0,20.0,2,3,tertiary,Jalan Jaksa Agung Suprapto
103,3560,3559,1500,0.003,20,1,2.75,secondary,Jalan Ambengan
104,3559,3558,1500,0.005,20,1,2.75,secondary,Jalan Ambengan
105,3558,3557,1500,0.005,20,1,2.75,secondary,Jalan Ambengan
106,3557,3556,1500,0.007,20,1,2.75,secondary,Jalan Ambengan
107,3556,3555,1500,0.008,20,1,2.75,secondary,Jalan Ambengan
108,3555,3554,1500,0.007,20,1,2.75,secondary,Jalan Ambengan
109,3842,3841,2000.0,0.007,25.0,4,4,secondary,Jalan Undaan Wetan
110,3841,3840,2000.0,0.01,25.0,4,4,secondary,Jalan Undaan Wetan
111,3840,3839,2000.0,0.009,25.0,4,4,secondary,Jalan Undaan Wetan
112,3839,3838,2000.0,0.001,25.0,4,4,secondary,Jalan Undaan Wetan
113,3838,3837,2000.0,0.016,25.0,4,4,secondary,Jalan Undaan Wetan
114,3837,3836,2000.0,0.01,25.0,4,4,secondary,Jalan Undaan Wetan
115,3836,3835,2000.0,0.023,25.0,4,4,secondary,Jalan Undaan Wetan
116,3835,3834,2000.0,0.015,25.0,4,4,secondary,Jalan Undaan Wetan
117,3834,3833,2000.0,0.015,25.0,4,4,secondary,Jalan Undaan Wetan
118,3833,3832,2000.0,0.009,25.0,4,4,secondary,Jalan Undaan Wetan
119,3832,28227,2000.0,0.021,25.0,4,4,secondary,Jalan Undaan Wetan
120,28227,52,2000.0,0.041,25.0,4,4,secondary,Jalan Undaan Wetan
121,52,51,2000.0,0.002,25.0,4,4,secondary,Jalan Undaan Wetan
122,51,50,2000.0,0.005,25.0,4,4,secondary,Jalan Undaan Wetan
123,50,49,2000.0,0.009,25.0,4,4,secondary,Jalan Undaan Wetan
124,49,48,2000.0,0.002,25.0,4,4,secondary,Jalan Undaan Wetan
125,48,47,2000.0,0.02,25.0,4,4,secondary,Jalan Undaan Wetan
126,47,46,2000.0,0.01,25.0,4,4,secondary,Jalan Undaan Wetan
127,46,45,2000.0,0.009,25.0,4,4,secondary,Jalan Undaan Wetan
128,45,44,2000.0,0.007,25.0,4,4,secondary,Jalan Undaan Wetan
129,44,43,2000.0,0.007,25.0,4,4,secondary,Jalan Undaan Wetan
130,43,42,2000.0,0.009,25.0,4,4,secondary,Jalan Undaan Wetan
131,42,41,2000.0,0.003,25.0,4,4,secondary,Jalan Undaan Wetan
132,41,40,2000.0,0.001,25.0,4,4,secondary,Jalan Undaan Wetan
133,40,39,2000.0,0.001,25.0,4,4,secondary,Jalan Undaan Wetan
134,39,38,2000.0,0.0,25.0,4,4,secondary,Jalan Undaan Wetan
135,38,37,2000.0,0.001,25.0,4,4,secondary,Jalan Undaan Wetan
136,37,36,2000.0,0.003,25.0,4,4,secondary,Jalan Undaan Wetan
137,36,35,2000.0,0.001,25.0,4,4,secondary,Jalan Undaan Wetan
138,35,34,2000.0,0.002,25.0,4,4,secondary,Jalan Undaan Wetan
139,34,33,2000.0,0.002,25.0,4,4,secondary,Jalan Undaan Wetan
140,33,32,2000.0,0.004,25.0,4,4,secondary,Jalan Undaan Wetan
141,32,31,2000.0,0.004,25.0,4,4,secondary,Jalan Undaan Wetan
142,31,30,2000.0,0.006,25.0,4,4,secondary,Jalan Undaan Wetan
143,30,29,2000.0,0.027,25.0,4,4,secondary,Jalan Undaan Wetan
144,29,28,2000.0,0.01,25.0,4,4,secondary,Jalan Undaan Wetan
145,28,27,2000.0,0.006,25.0,4,4,secondary,Jalan Undaan Wetan
146,27,26,2000.0,0.01,25.0,4,4,secondary,Jalan Undaan Wetan
147,26,25,2000.0,0.011,25.0,4,4,secondary,Jalan Undaan Wetan
148,25,24,2000.0,0.008,25.0,4,4,secondary,Jalan Undaan Wetan
149,24,23,2000.0,0.004,25.0,4,4,secondary,Jalan Undaan Wetan
150,23,22,2000.0,0.003,25.0,4,4,secondary,Jalan Undaan Wetan
151,22,21,2000.0,0.002,25.0,4,4,secondary,Jalan Undaan Wetan
152,21,20,2000.0,0.001,25.0,4,4,secondary,Jalan Undaan Wetan
153,20,19,2000.0,0.001,25.0,4,4,secondary,Jalan Undaan Wetan
154,19,18,2000.0,0.003,25.0,4,4,secondary,Jalan Undaan Wetan
155,26198,26197,5000.0,0.01,55.0,3,10,secondary,Jalan Pasar Besar Wetan
156,25463,25462,2000.0,0.001,25.0,2,4,secondary,Jalan Tambaksari
157,25462,25461,2000.0,0.002,25.0,2,4,secondary,Jalan Tambaksari
158,25461,25460,2000.0,0.005,25.0,2,4,secondary,Jalan Tambaksari
159,25460,25459,2000.0,0.008,25.0,2,4,secondary,Jalan Tambaksari
160,25459,25458,2000.0,0.004,25.0,2,4,secondary,Jalan Tambaksari
161,25458,25457,2000.0,0.006,25.0,2,4,secondary,Jalan Tambaksari
162,25457,25456,2000.0,0.003,25.0,2,4,secondary,Jalan Tambaksari
163,25456,25455,2000.0,0.004,25.0,2,4,secondary,Jalan Tambaksari
164,25455,25454,2000.0,0.001,25.0,2,4,secondary,Jalan Tambaksari
165,25454,25453,2000.0,0.008,25.0,2,4,secondary,Jalan Tambaksari
166,25453,25452,2000.0,0.006,25.0,2,4,secondary,Jalan Tambaksari
167,25452,25451,2000.0,0.015,25.0,2,4,secondary,Jalan Tambaksari
168,25451,25450,2000.0,0.005,25.0,2,4,secondary,Jalan Tambaksari
169,25450,25449,2000.0,0.006,25.0,2,4,secondary,Jalan Tambaksari
170,25449,25448,2000.0,0.005,25.0,2,4,secondary,Jalan Tambaksari
171,25448,25447,2000.0,0.0,25.0,2,4,secondary,Jalan Tambaksari
172,25447,25446,2000.0,0.007,25.0,2,4,secondary,Jalan Tambaksari
173,25446,25445,2000.0,0.009,25.0,2,4,secondary,Jalan Tambaksari
174,25445,25444,2000.0,0.008,25.0,2,4,secondary,Jalan Tambaksari
175,25444,25443,2000.0,0.001,25.0,2,4,secondary,Jalan Tambaksari
176,25443,25442,2000.0,0.005,25.0,2,4,secondary,Jalan Tambaksari
177,25442,25441,2000.0,0.002,25.0,2,4,secondary,Jalan Tambaksari
178,25441,25440,2000.0,0.003,25.0,2,4,secondary,Jalan Tambaksari
179,25440,25439,2000.0,0.006,25.0,2,4,secondary,Jalan Tambaksari
180,25439,25438,2000.0,0.004,25.0,2,4,secondary,Jalan Tambaksari
181,25438,25437,2000.0,0.003,25.0,2,4,secondary,Jalan Tambaksari
182,25437,25436,2000.0,0.004,25.0,2,4,secondary,Jalan Tambaksari
183,25436,25435,2000.0,0.003,25.0,2,4,secondary,Jalan Tambaksari
184,25435,25434,2000.0,0.012,25.0,2,4,secondary,Jalan Tambaksari
185,25434,25433,2000.0,0.006,25.0,2,4,secondary,Jalan Tambaksari
186,25433,25432,2000.0,0.005,25.0,2,4,secondary,Jalan Tambaksari
187,25432,25431,2000.0,0.004,25.0,2,4,secondary,Jalan Tambaksari
188,25431,25430,2000.0,0.003,25.0,2,4,secondary,Jalan Tambaksari
189,25430,25429,2000.0,0.002,25.0,2,4,secondary,Jalan Tambaksari
190,25429,25428,2000.0,0.001,25.0,2,4,secondary,Jalan Tambaksari
191,28208,28209,750.0,0.001,20.0,1,1.5,tertiary,Jalan Kalisari 3
192,28209,28208,750.0,0.001,20.0,1,1.5,tertiary,Jalan Kalisari 3
193,28209,28210,750.0,0.0,20.0,1,1.5,tertiary,Jalan Kalisari 3
194,28210,28209,750.0,0.0,20.0,1,1.5,tertiary,Jalan Kalisari 3
195,28210,28211,750.0,0.0,20.0,1,1.5,tertiary,Jalan Kalisari 3
196,28211,28210,750.0,0.0,20.0,1,1.5,tertiary,Jalan Kalisari 3
197,28211,28212,750.0,0.0,20.0,1,1.5,tertiary,Jalan Kalisari 3
198,28212,28211,750.0,0.0,20.0,1,1.5,tertiary,Jalan Kalisari 3
199,25428,25427,1500,0.002,20,1,2.75,secondary,Jalan Tambaksari
200,25427,25426,1500,0.001,20,1,2.75,secondary,Jalan Tambaksari
201,25407,25408,1000.0,0.006,25.0,1,2.0,tertiary,Jalan Sawentar
202,25408,25407,1000.0,0.006,25.0,1,2.0,tertiary,Jalan Sawentar
203,25408,25354,1000.0,0.007,25.0,1,2.0,tertiary,Jalan Sawentar
204,25354,25408,1000.0,0.007,25.0,1,2.0,tertiary,Jalan Sawentar
205,25354,25355,1000.0,0.012,25.0,1,2.0,tertiary,Jalan Sawentar
206,25355,25354,1000.0,0.012,25.0,1,2.0,tertiary,Jalan Sawentar
207,25355,25356,1000.0,0.019,25.0,1,2.0,tertiary,Jalan Sawentar
208,25356,25355,1000.0,0.019,25.0,1,2.0,tertiary,Jalan Sawentar
209,25356,25357,1000.0,0.005,25.0,1,2.0,tertiary,Jalan Sawentar
210,25357,25356,1000.0,0.005,25.0,1,2.0,tertiary,Jalan Sawentar
211,25357,25358,1000.0,0.002,25.0,1,2.0,tertiary,Jalan Sawentar
212,25358,25357,1000.0,0.002,25.0,1,2.0,tertiary,Jalan Sawentar
213,25358,25359,1000.0,0.002,25.0,1,2.0,tertiary,Jalan Sawentar
214,25359,25358,1000.0,0.002,25.0,1,2.0,tertiary,Jalan Sawentar
215,25359,25360,1000.0,0.002,25.0,1,2.0,tertiary,Jalan Sawentar
216,25360,25359,1000.0,0.002,25.0,1,2.0,tertiary,Jalan Sawentar
217,25360,25361,1000.0,0.003,25.0,1,2.0,tertiary,Jalan Sawentar
218,25361,25360,1000.0,0.003,25.0,1,2.0,tertiary,Jalan Sawentar
219,25361,25362,1000.0,0.006,25.0,1,2.0,tertiary,Jalan Sawentar
220,25362,25361,1000.0,0.006,25.0,1,2.0,tertiary,Jalan Sawentar
221,25362,25363,1000.0,0.004,25.0,1,2.0,tertiary,Jalan Sawentar
222,25363,25362,1000.0,0.004,25.0,1,2.0,tertiary,Jalan Sawentar
223,25363,25364,1000.0,0.004,25.0,1,2.0,tertiary,Jalan Sawentar
224,25364,25363,1000.0,0.004,25.0,1,2.0,tertiary,Jalan Sawentar
225,25364,25365,1000.0,0.004,25.0,1,2.0,tertiary,Jalan Sawentar
226,25365,25364,1000.0,0.004,25.0,1,2.0,tertiary,Jalan Sawentar
227,25365,25366,1000.0,0.003,25.0,1,2.0,tertiary,Jalan Sawentar
228,25366,25365,1000.0,0.003,25.0,1,2.0,tertiary,Jalan Sawentar
229,25366,25367,1000.0,0.004,25.0,1,2.0,tertiary,Jalan Sawentar
230,25367,25366,1000.0,0.004,25.0,1,2.0,tertiary,Jalan Sawentar
231,25367,25368,1000.0,0.005,25.0,1,2.0,tertiary,Jalan Sawentar
232,25368,25367,1000.0,0.005,25.0,1,2.0,tertiary,Jalan Sawentar
233,25368,25369,1000.0,0.017,25.0,1,2.0,tertiary,Jalan Sawentar
234,25369,25368,1000.0,0.017,25.0,1,2.0,tertiary,Jalan Sawentar
235,25369,25370,1000.0,0.013,25.0,1,2.0,tertiary,Jalan Sawentar
236,25370,25369,1000.0,0.013,25.0,1,2.0,tertiary,Jalan Sawentar
237,25370,25371,1000.0,0.03,25.0,1,2.0,tertiary,Jalan Sawentar
238,25371,25370,1000.0,0.03,25.0,1,2.0,tertiary,Jalan Sawentar
239,25371,25372,1000.0,0.014,25.0,1,2.0,tertiary,Jalan Sawentar
240,25372,25371,1000.0,0.014,25.0,1,2.0,tertiary,Jalan Sawentar
241,25372,25373,1000.0,0.025,25.0,1,2.0,tertiary,Jalan Sawentar
242,25373,25372,1000.0,0.025,25.0,1,2.0,tertiary,Jalan Sawentar
243,25373,25374,1000.0,0.015,25.0,1,2.0,tertiary,Jalan Sawentar
244,25374,25373,1000.0,0.015,25.0,1,2.0,tertiary,Jalan Sawentar
245,25374,25375,1000.0,0.011,25.0,1,2.0,tertiary,Jalan Sawentar
246,25375,25374,1000.0,0.011,25.0,1,2.0,tertiary,Jalan Sawentar
247,25328,25329,750.0,0.005,20.0,1,1.5,tertiary,Jalan Jagiran
248,25329,25328,750.0,0.005,20.0,1,1.5,tertiary,Jalan Jagiran
249,25329,25330,750.0,0.006,20.0,1,1.5,tertiary,Jalan Jagiran
250,25330,25329,750.0,0.006,20.0,1,1.5,tertiary,Jalan Jagiran
251,25330,25331,750.0,0.008,20.0,1,1.5,tertiary,Jalan Jagiran
252,25331,25330,750.0,0.008,20.0,1,1.5,tertiary,Jalan Jagiran
253,25331,25332,750.0,0.006,20.0,1,1.5,tertiary,Jalan Jagiran
254,25332,25331,750.0,0.006,20.0,1,1.5,tertiary,Jalan Jagiran
255,25332,25333,750.0,0.009,20.0,1,1.5,tertiary,Jalan Jagiran
256,25333,25332,750.0,0.009,20.0,1,1.5,tertiary,Jalan Jagiran
257,25333,25334,750.0,0.018,20.0,1,1.5,tertiary,Jalan Jagiran
258,25334,25333,750.0,0.018,20.0,1,1.5,tertiary,Jalan Jagiran
259,25334,25335,750.0,0.041,20.0,1,1.5,tertiary,Jalan Jagiran
260,25335,25334,750.0,0.041,20.0,1,1.5,tertiary,Jalan Jagiran
261,25335,25336,750.0,0.025,20.0,1,1.5,tertiary,Jalan Jagiran
262,25336,25335,750.0,0.025,20.0,1,1.5,tertiary,Jalan Jagiran
263,25336,25337,750.0,0.028,20.0,1,1.5,tertiary,Jalan Jagiran
264,25337,25336,750.0,0.028,20.0,1,1.5,tertiary,Jalan Jagiran
265,25337,25338,750.0,0.017,20.0,1,1.5,tertiary,Jalan Jagiran
266,25338,25337,750.0,0.017,20.0,1,1.5,tertiary,Jalan Jagiran
267,25338,25339,750.0,0.023,20.0,1,1.5,tertiary,Jalan Jagiran
268,25339,25338,750.0,0.023,20.0,1,1.5,tertiary,Jalan Jagiran
269,25339,25340,750.0,0.028,20.0,1,1.5,tertiary,Jalan Jagiran
270,25340,25339,750.0,0.028,20.0,1,1.5,tertiary,Jalan Jagiran
271,25340,25341,750.0,0.006,20.0,1,1.5,tertiary,Jalan Jagiran
272,25341,25340,750.0,0.006,20.0,1,1.5,tertiary,Jalan Jagiran
273,25341,25342,750.0,0.015,20.0,1,1.5,tertiary,Jalan Jagiran
274,25342,25341,750.0,0.015,20.0,1,1.5,tertiary,Jalan Jagiran
275,25342,25343,750.0,0.006,20.0,1,1.5,tertiary,Jalan Jagiran
276,25343,25342,750.0,0.006,20.0,1,1.5,tertiary,Jalan Jagiran
277,25343,25344,750.0,0.005,20.0,1,1.5,tertiary,Jalan Jagiran
278,25344,25343,750.0,0.005,20.0,1,1.5,tertiary,Jalan Jagiran
279,25344,25345,750.0,0.003,20.0,1,1.5,tertiary,Jalan Jagiran
280,25345,25344,750.0,0.003,20.0,1,1.5,tertiary,Jalan Jagiran
281,25345,25346,750.0,0.003,20.0,1,1.5,tertiary,Jalan Jagiran
282,25346,25345,750.0,0.003,20.0,1,1.5,tertiary,Jalan Jagiran
283,25346,25347,750.0,0.006,20.0,1,1.5,tertiary,Jalan Jagiran
284,25347,25346,750.0,0.006,20.0,1,1.5,tertiary,Jalan Jagiran
285,25347,25348,750.0,0.007,20.0,1,1.5,tertiary,Jalan Jagiran
286,25348,25347,750.0,0.007,20.0,1,1.5,tertiary,Jalan Jagiran
287,25348,25349,750.0,0.017,20.0,1,1.5,tertiary,Jalan Jagiran
288,25349,25348,750.0,0.017,20.0,1,1.5,tertiary,Jalan Jagiran
289,25349,25350,750.0,0.008,20.0,1,1.5,tertiary,Jalan Jagiran
290,25350,25349,750.0,0.008,20.0,1,1.5,tertiary,Jalan Jagiran
291,25350,25351,750.0,0.013,20.0,1,1.5,tertiary,Jalan Jagiran
292,25351,25350,750.0,0.013,20.0,1,1.5,tertiary,Jalan Jagiran
293,25351,25352,750.0,0.015,20.0,1,1.5,tertiary,Jalan Jagiran
294,25352,25351,750.0,0.015,20.0,1,1.5,tertiary,Jalan Jagiran
295,25352,25353,750.0,0.02,20.0,1,1.5,tertiary,Jalan Jagiran
296,25353,25352,750.0,0.02,20.0,1,1.5,tertiary,Jalan Jagiran
297,25307,25308,750.0,0.004,20.0,2,1.5,tertiary,Jalan Ploso Bogen
298,25308,25307,750.0,0.004,20.0,2,1.5,tertiary,Jalan Ploso Bogen
299,25308,25309,750.0,0.004,20.0,2,1.5,tertiary,Jalan Ploso Bogen
300,25309,25308,750.0,0.004,20.0,2,1.5,tertiary,Jalan Ploso Bogen
301,25309,25310,750.0,0.005,20.0,2,1.5,tertiary,Jalan Ploso Bogen
302,25310,25309,750.0,0.005,20.0,2,1.5,tertiary,Jalan Ploso Bogen
303,25310,25311,750.0,0.007,20.0,2,1.5,tertiary,Jalan Ploso Bogen
304,25311,25310,750.0,0.007,20.0,2,1.5,tertiary,Jalan Ploso Bogen
305,25311,25312,750.0,0.017,20.0,2,1.5,tertiary,Jalan Ploso Bogen
306,25312,25311,750.0,0.017,20.0,2,1.5,tertiary,Jalan Ploso Bogen
307,25312,25313,750.0,0.008,20.0,2,1.5,tertiary,Jalan Ploso Bogen
308,25313,25312,750.0,0.008,20.0,2,1.5,tertiary,Jalan Ploso Bogen
309,25313,25314,750.0,0.005,20.0,2,1.5,tertiary,Jalan Ploso Bogen
310,25314,25313,750.0,0.005,20.0,2,1.5,tertiary,Jalan Ploso Bogen
311,25314,25315,750.0,0.004,20.0,2,1.5,tertiary,Jalan Ploso Bogen
312,25315,25314,750.0,0.004,20.0,2,1.5,tertiary,Jalan Ploso Bogen
313,25315,25316,750.0,0.003,20.0,2,1.5,tertiary,Jalan Ploso Bogen
314,25316,25315,750.0,0.003,20.0,2,1.5,tertiary,Jalan Ploso Bogen
315,25316,25317,750.0,0.002,20.0,2,1.5,tertiary,Jalan Ploso Bogen
316,25317,25316,750.0,0.002,20.0,2,1.5,tertiary,Jalan Ploso Bogen
317,25317,25318,750.0,0.001,20.0,2,1.5,tertiary,Jalan Ploso Bogen
318,25318,25317,750.0,0.001,20.0,2,1.5,tertiary,Jalan Ploso Bogen
319,25318,25319,750.0,0.002,20.0,2,1.5,tertiary,Jalan Ploso Bogen
320,25319,25318,750.0,0.002,20.0,2,1.5,tertiary,Jalan Ploso Bogen
321,25319,25320,750.0,0.001,20.0,2,1.5,tertiary,Jalan Ploso Bogen
322,25320,25319,750.0,0.001,20.0,2,1.5,tertiary,Jalan Ploso Bogen
323,25320,25321,750.0,0.0,20.0,2,1.5,tertiary,Jalan Ploso Bogen
324,25321,25320,750.0,0.0,20.0,2,1.5,tertiary,Jalan Ploso Bogen
325,25321,25322,750.0,0.0,20.0,2,1.5,tertiary,Jalan Ploso Bogen
326,25322,25321,750.0,0.0,20.0,2,1.5,tertiary,Jalan Ploso Bogen
327,25322,25323,750.0,0.001,20.0,2,1.5,tertiary,Jalan Ploso Bogen
328,25323,25322,750.0,0.001,20.0,2,1.5,tertiary,Jalan Ploso Bogen
329,25323,25324,750.0,0.001,20.0,2,1.5,tertiary,Jalan Ploso Bogen
330,25324,25323,750.0,0.001,20.0,2,1.5,tertiary,Jalan Ploso Bogen
331,25324,25325,750.0,0.004,20.0,2,1.5,tertiary,Jalan Ploso Bogen
332,25325,25324,750.0,0.004,20.0,2,1.5,tertiary,Jalan Ploso Bogen
