NodeID,X,Y,osmID
137,-7.267637,112.7445678,3062525878
138,-7.2675452,112.7445699,7229412734
139,-7.2674667,112.7445799,3062525865
140,-7.2673776,112.744602,7229412735
141,-7.2672818,112.7446362,3062525859
142,-7.2667284,112.7448568,412683625
143,-7.2662974,112.7450151,9989989645
144,-7.2662881,112.7450186,9989989646
145,-7.2662621,112.7450281,9487216851
146,-7.265887,112.7451659,5595752628
147,-7.2655414,112.7453032,1640243905
148,-7.2654471,112.7453334,3010008535
149,-7.2730754,112.7421237,659967719
150,-7.2731266,112.7421619,421226949
151,-7.2731513,112.7421802,9928856379
152,-7.2731706,112.7422043,9928856380
153,-7.2731832,112.7422325,9928856381
154,-7.2731881,112.742263,5601602276
155,-7.2731857,112.7422917,9928856382
156,-7.2731765,112.742319,9928856383
157,-7.2731612,112.7423433,9928856384
158,-7.2731405,112.7423632,9928856385
159,-7.2731174,112.7423792,9928856386
160,-7.273078,112.7423994,9928856393
161,-7.2725959,112.7425856,9928892205
162,-7.2725203,112.7426148,9928856388
163,-7.2722705,112.74271,9928856387
164,-7.2721154,112.7427691,9928856389
165,-7.2718534,112.7428625,9928856390
166,-7.2715115,112.742979,9928856391
167,-7.2724047,112.7442213,3730537568
168,-7.2722702,112.7438797,5594080080
169,-7.2720917,112.7434197,270391824
170,-7.2719794,112.7431483,10292491864
171,-7.2719439,112.7430625,5594080025
172,-7.2719127,112.7430135,7231835421
173,-7.2718741,112.7429713,7231835422
174,-7.2777087,112.7431305,2886826390
175,-7.2777088,112.7430698,7231835446
176,-7.2777028,112.7430068,2174066804
177,-7.2774288,112.7417415,5582001032
178,-7.279765,112.7408037,3715228989
179,-7.2797579,112.7408569,3715229008
180,-7.2797235,112.7409039,3715229002
181,-7.2809811,112.7406988,2317423687
182,-7.2808051,112.741254,3715228991
183,-7.2807692,112.7411775,2143725546
184,-7.2807418,112.7411292,7229785560
185,-7.2807266,112.7411024,2143725547
186,-7.2806641,112.7410166,3715229004
187,-7.2805883,112.7409334,2317423685
188,-7.2805071,112.7408664,2143725555
189,-7.2803892,112.740801,2143725550
190,-7.2802983,112.7408196,5582000867
191,-7.2800337,112.7408737,5582000869
192,-7.2796651,112.7409491,1091081038
193,-7.2795788,112.7409647,5582000865
194,-7.2783112,112.7411931,9134588646
195,-7.2781639,112.7412192,9645348210
196,-7.2781134,112.7412283,413886951
197,-7.2779583,112.7412551,4331044502
198,-7.2777891,112.741286,7232237387
199,-7.2776096,112.7413188,7232223923
200,-7.2771554,112.7402506,10186995400
201,-7.2772041,112.7404606,5582000904
202,-7.2690538,112.7415007,5594080259
203,-7.2691104,112.7412795,9644810925
204,-7.2690864,112.7412955,9644810924
205,-7.2690638,112.7412982,9644810923
206,-7.2690305,112.7412915,9644810922
207,-7.2628006,112.7408309,7229412722
208,-7.2628571,112.7408624,7229412721
209,-7.2629077,112.7408845,7229412720
210,-7.2629422,112.7414974,6876957326
211,-7.2629196,112.7414317,6865338306
212,-7.262905,112.7413914,6865338307
213,-7.2628041,112.7411311,7229531416
214,-7.2628015,112.7411227,7229531415
215,-7.2627999,112.7411105,6865338305
216,-7.2628026,112.741087,6876957328
217,-7.2628102,112.7410622,3734345346
218,-7.2628225,112.7410441,6876957327
219,-7.2628425,112.7410206,6865338303
220,-7.2628757,112.7409884,412341380
221,-7.2629196,112.7409616,412341381
222,-7.2629516,112.7409482,412341382
223,-7.2629975,112.7409422,412341383
224,-7.2631119,112.7409448,412341372
225,-7.2633992,112.7410287,659967740
226,-7.2637478,112.7411319,335622983
227,-7.2638156,112.7411467,7229531417
228,-7.2638701,112.7411534,335622984
229,-7.2639487,112.7411581,4457595474
230,-7.2640546,112.7411606,1682375709
231,-7.2641451,112.7411579,4228905757
232,-7.2642712,112.7411507,4228905997
233,-7.2645097,112.7411242,6034115759
234,-7.2645848,112.7411151,4228906068
235,-7.2647433,112.7410982,4228934109
236,-7.2648069,112.7410907,4228906137
237,-7.2648532,112.741085,5593869021
238,-7.2654365,112.7410258,1091081898
239,-7.2655344,112.7410226,270391850
240,-7.2656831,112.7410164,7229538991
241,-7.2658318,112.7410175,3750494944
242,-7.2660087,112.7410273,3735435281
243,-7.2662348,112.7410629,270391848
244,-7.2665608,112.74112,1640245247
245,-7.2669729,112.7411835,6663114796
246,-7.2670317,112.7411802,7229412714
247,-7.265922,112.7397947,3750494928
248,-7.2659387,112.739875,3750494929
249,-7.2659623,112.7399478,3750494930
250,-7.2659833,112.7400039,3750494933
251,-7.2660099,112.7400911,1091080121
252,-7.2660127,112.7401569,7229531452
253,-7.266012,112.740228,3750494946
254,-7.2659994,112.7403212,3750494947
255,-7.2658196,112.7401959,3750494952
256,-7.2658414,112.7401913,3750494953
257,-7.2658691,112.7401901,3750494951
258,-7.2658994,112.740196,3750494950
259,-7.2659311,112.7402113,3750494949
260,-7.2659545,112.7402412,3750494954
261,-7.2659739,112.7402829,3750494948
262,-7.2659947,112.7403574,3750494931
263,-7.2659521,112.7405787,3750494942
264,-7.2659182,112.7407309,3750494945
265,-7.2658856,112.7408537,3750494943
266,-7.258262,112.7332864,5581727237
267,-7.2583452,112.7332858,7199395205
268,-7.2583998,112.7333013,5581727238
269,-7.2584504,112.7333374,6865338321
270,-7.2585122,112.7333831,7199395204
271,-7.2584676,112.7332089,2316625114
272,-7.2585245,112.7333204,5579670491
273,-7.2585733,112.7334275,7648311650
274,-7.2585831,112.733068,2316625115
275,-7.2617995,112.7267072,7279201632
276,-7.2618121,112.7267363,7279201631
277,-7.2618179,112.7267747,7279201630
278,-7.2618189,112.7268002,7279201628
279,-7.2618145,112.7268175,7279201629
280,-7.2665997,112.727823,9181716322
281,-7.2666038,112.7278412,9181716321
282,-7.2666072,112.7278605,9181716320
283,-7.266603,112.7278797,9181716319
284,-7.2665918,112.7278958,9181716318
285,-7.2665754,112.7279063,9181716317
286,-7.2665559,112.7279165,9181712916
287,-7.2683502,112.7291034,2146086282
