LinkID,Node1,Node2,Capacity,Distance,MaxSpeed,NumLane,RoadWidth,RoadType,RoadName
84,167,163,3000.0,0.008,65.0,4,6.0,tertiary,Niaga Gapura Road
85,163,167,3000.0,0.008,65.0,4,6.0,tertiary,Niaga Gapura Road
86,163,162,3000.0,0.007,65.0,4,6.0,tertiary,Niaga Gapura Road
87,162,163,3000.0,0.007,65.0,4,6.0,tertiary,Niaga Gapura Road
88,162,161,3000.0,0.01,65.0,4,6.0,tertiary,Niaga Gapura Road
89,161,162,3000.0,0.01,65.0,4,6.0,tertiary,Niaga Gapura Road
90,161,160,3000.0,0.007,65.0,4,6.0,tertiary,Niaga Gapura Road
91,160,161,3000.0,0.007,65.0,4,6.0,tertiary,Niaga Gapura Road
92,160,159,3000.0,0.015,65.0,4,6.0,tertiary,Niaga Gapura Road
93,159,160,3000.0,0.015,65.0,4,6.0,tertiary,Niaga Gapura Road
94,159,158,3000.0,0.021,65.0,4,6.0,tertiary,Niaga Gapura Road
95,158,159,3000.0,0.021,65.0,4,6.0,tertiary,Niaga Gapura Road
96,158,157,3000.0,0.028,65.0,4,6.0,tertiary,Niaga Gapura Road
97,157,158,3000.0,0.028,65.0,4,6.0,tertiary,Niaga Gapura Road
98,157,156,3000.0,0.007,65.0,4,6.0,tertiary,Niaga Gapura Road
99,156,157,3000.0,0.007,65.0,4,6.0,tertiary,Niaga Gapura Road
100,156,155,3000.0,0.003,65.0,4,6.0,tertiary,Niaga Gapura Road
101,155,156,3000.0,0.003,65.0,4,6.0,tertiary,Niaga Gapura Road
102,155,154,3000.0,0.004,65.0,4,6.0,tertiary,Niaga Gapura Road
103,154,155,3000.0,0.004,65.0,4,6.0,tertiary,Niaga Gapura Road
104,78,77,1500,0.002,20,1,2.75,tertiary,n/a
105,77,76,1500,0.003,20,1,2.75,tertiary,n/a
106,76,75,1500,0.003,20,1,2.75,tertiary,n/a
107,75,74,1500,0.003,20,1,2.75,tertiary,n/a
108,74,73,1500,0.003,20,1,2.75,tertiary,n/a
109,73,72,1500,0.002,20,1,2.75,tertiary,n/a
110,72,71,1500,0.002,20,1,2.75,tertiary,n/a
111,71,70,1500,0.001,20,1,2.75,tertiary,n/a
112,70,69,1500,0.0,20,1,2.75,tertiary,n/a
113,69,90,1500,0.0,20,1,2.75,tertiary,n/a
114,90,89,1500,0.001,20,1,2.75,tertiary,n/a
115,89,88,1500,0.002,20,1,2.75,tertiary,n/a
116,88,87,1500,0.003,20,1,2.75,tertiary,n/a
117,87,86,1500,0.003,20,1,2.75,tertiary,n/a
118,86,85,1500,0.003,20,1,2.75,tertiary,n/a
119,85,84,1500,0.003,20,1,2.75,tertiary,n/a
120,84,83,1500,0.003,20,1,2.75,tertiary,n/a
121,83,82,1500,0.001,20,1,2.75,tertiary,n/a
122,82,81,1500,0.001,20,1,2.75,tertiary,n/a
123,81,80,1500,0.0,20,1,2.75,tertiary,n/a
124,80,79,1500,0.001,20,1,2.75,tertiary,n/a
125,79,78,1500,0.002,20,1,2.75,tertiary,n/a
126,73,68,8000.0,0.005,65.0,2,16,tertiary,Niaga Gapura Road
127,68,67,8000.0,0.003,65.0,2,16,tertiary,Niaga Gapura Road
128,67,66,8000.0,0.001,65.0,2,16,tertiary,Niaga Gapura Road
129,66,65,8000.0,0.002,65.0,2,16,tertiary,Niaga Gapura Road
130,65,64,8000.0,0.001,65.0,2,16,tertiary,Niaga Gapura Road
131,64,63,8000.0,0.004,65.0,2,16,tertiary,Niaga Gapura Road
132,63,62,8000.0,0.024,65.0,2,16,tertiary,Niaga Gapura Road
133,62,61,8000.0,0.011,65.0,2,16,tertiary,Niaga Gapura Road
134,61,60,8000.0,0.009,65.0,2,16,tertiary,Niaga Gapura Road
135,60,59,8000.0,0.015,65.0,2,16,tertiary,Niaga Gapura Road
136,59,58,8000.0,0.009,65.0,2,16,tertiary,Niaga Gapura Road
137,58,57,8000.0,0.019,65.0,2,16,tertiary,Niaga Gapura Road
138,57,105,8000.0,0.004,65.0,2,16,tertiary,Niaga Gapura Road
139,45,44,1500.0,0.002,35.0,2,3.0,tertiary,n/a
140,44,45,1500.0,0.002,35.0,2,3.0,tertiary,n/a
141,44,43,1500.0,0.003,35.0,2,3.0,tertiary,n/a
142,43,44,1500.0,0.003,35.0,2,3.0,tertiary,n/a
143,43,103,1500.0,0.004,35.0,2,3.0,tertiary,n/a
144,103,43,1500.0,0.004,35.0,2,3.0,tertiary,n/a
145,103,104,1500.0,0.004,35.0,2,3.0,tertiary,n/a
146,104,103,1500.0,0.004,35.0,2,3.0,tertiary,n/a
147,104,105,1500.0,0.004,35.0,2,3.0,tertiary,n/a
148,105,104,1500.0,0.004,35.0,2,3.0,tertiary,n/a
149,105,106,1500.0,0.003,35.0,2,3.0,tertiary,n/a
